caseid,pid_4,ideo5,gov_choice,prop_111,prop_112,trump_app,hick_app,gardner_app,cong_app,scotus_app,pot_law,gambling,fracking,gun_control,anger,pride,hope,disgust,worry,trump_app2,hick_app2,gardner_app2,cong_app2,scotus_app2,pot_law2,gambling2,fracking2,gun_control2,old_weight_old,pid_x,sex,race_4,speakspanish,marstat,child18,employ,faminc_new,casscd,religiosity,age_group,educ
4.14E+08,Democrat,Liberal,Jared Pol,1,0,Strong Disapprove,Approve,Strong Disapprove,Strong Disapprove,,Strongly Favor,Favor,,Strongly Favor,Most of the Time,Rarely,Rarely,Most of the Time,Most of the Time,0,1,0,0,,1,1,,1,0.4805084,2,Female,White,I can not,Divorced,No,Full-time,"$70,000 -",7,never,40-49,BA
4.14E+08,Independent,Moderate,Jared Pol,1,1,Strong Disapprove,Approve,Strong Disapprove,Disapprove,Approve,Strongly Favor,Favor,Oppose,Strongly Favor,Most of the Time,Sometimes,Sometimes,Most of the Time,Most of the Time,0,1,0,0,1,1,1,0,1,0.5039799,4,Female,White,I can not,Married,Yes,Full-time,"$120,000",6,never,40-49,Post-grad
4.14E+08,Republican,Very libe,Walker St,0,1,Strong Disapprove,Approve,Disapprove,Disapprove,Disapprove,Strongly Favor,Strong Oppose,Strong Oppose,Strongly Favor,Sometimes,Most of the Time,Most of the Time,Sometimes,Most of the Time,0,1,0,0,0,1,0,0,1,0.6515355,5,Female,White,I can not,Never mar,No,Full-time,"$70,000 -",3,Once week or more,40-49,AA degree
4.14E+08,Democrat,Very libe,Jared Pol,1,1,Strong Disapprove,,,,,Strongly Favor,Strongly Favor,,Strongly Favor,Most of the Time,Sometimes,Rarely,Most of the Time,Most of the Time,0,,,,,1,1,,1,0.6677403,1,Female,Black,I can not,Never mar,No,Full-time,"$30,000 -",6,never,30-39,Some college
4.14E+08,Republican,Very cons,Walker St,1,0,Strongly Approve,Disapprove,Disapprove,Strong Disapprove,Approve,Favor,Strongly Favor,Strongly Favor,Strong Oppose,Most of the Time,Rarely,Sometimes,Most of the Time,All of the Time,1,0,0,0,1,1,1,1,0,1.46,7,Female,White,I can not,Married,No,Retired,"$70,000 -",3,Once week or more,50-64,HS grad or less
4.14E+08,Democrat,Moderate,Jared Pol,1,1,Strong Disapprove,Approve,Strong Disapprove,Strong Disapprove,Disapprove,Favor,Strong Oppose,Strong Oppose,Strongly Favor,All of the Time,Sometimes,Rarely,Most of the Time,All of the Time,0,1,0,0,0,1,0,0,1,0.4768152,2,Female,White,I can not,Married,No,Retired,"$40,000 -",2,Few times year,65+,BA
4.14E+08,Democrat,Very libe,Jared Pol,1,1,Strong Disapprove,Strongly Approve,Disapprove,Disapprove,,Favor,,Oppose,Strongly Favor,All of the Time,Sometimes,Never,All of the Time,Most of the Time,0,1,0,0,,1,,0,1,0.6020738,1,Female,White,I can not,Married,No,Full-time,"$150,000",7,Few times year,40-49,Some college
4.14E+08,Independent,Moderate,Jared Pol,1,1,Strong Disapprove,Approve,Strong Disapprove,Strong Disapprove,Strong Disapprove,Strongly Favor,Strongly Favor,Strong Oppose,Favor,Most of the Time,Rarely,Rarely,Most of the Time,All of the Time,0,1,0,0,0,1,1,0,1,1.855609,4,Male,White,I can not,Married,No,Full-time,"$50,000 -",5,never,40-49,HS grad or less
4.14E+08,Republican,Moderate,Jared Pol,1,1,Disapprove,Approve,Approve,Strong Disapprove,,Strong Oppose,Favor,Favor,Oppose,Sometimes,Most of the Time,Sometimes,Sometimes,Sometimes,0,1,1,0,,0,1,1,0,0.4420436,6,Female,White,I can not,Married,No,Retired,,7,Once week or more,65+,Post-grad
4.14E+08,Democrat,Very libe,Jared Pol,1,1,Strong Disapprove,Approve,Disapprove,Disapprove,Disapprove,Strongly Favor,Strongly Favor,Strong Oppose,Strongly Favor,Sometimes,Rarely,Rarely,Most of the Time,Most of the Time,0,1,0,0,0,1,1,0,1,0.3969231,1,Male,White,I can not,Married,Yes,Full-time,"$150,000",7,never,50-64,Post-grad
4.14E+08,Republican,Conservat,Walker St,1,0,Strongly Approve,Disapprove,Approve,Disapprove,Approve,Strong Oppose,Oppose,Strongly Favor,Strong Oppose,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,1,0,1,0,1,0,0,1,0,0.5486536,7,Male,White,I can not,Married,No,Full-time,"$120,000",6,Few times year,65+,AA degree
4.14E+08,Republican,Conservat,Walker St,1,0,Strongly Approve,Disapprove,Strongly Approve,Approve,Approve,Strong Oppose,Oppose,Strongly Favor,Oppose,Sometimes,Rarely,Sometimes,Most of the Time,All of the Time,1,0,1,1,1,0,0,1,0,0.5052169,7,Male,White,I can not,Married,No,Retired,"$70,000 -",5,Once week or more,65+,Post-grad
4.14E+08,Democrat,Liberal,Jared Pol,1,0,Strong Disapprove,Approve,Disapprove,Strong Disapprove,Approve,Favor,Favor,Favor,Strongly Favor,Most of the Time,Sometimes,Rarely,All of the Time,All of the Time,0,1,0,0,1,1,1,1,1,0.599163,2,Female,White,I can not,Divorced,No,Retired,"$20,000 -",4,Once week or more,65+,AA degree
4.14E+08,Other,Very libe,Jared Pol,1,1,Strong Disapprove,Approve,Strong Disapprove,Disapprove,,Favor,Oppose,Strong Oppose,Favor,Most of the Time,Rarely,Rarely,All of the Time,All of the Time,0,1,0,0,,1,0,0,1,0.6624362,,Male,White,I can not,Domestic,No,Retired,"$40,000 -",7,never,65+,BA
4.14E+08,Independent,Moderate,Scott Hel,0,1,Strong Disapprove,Approve,Strong Disapprove,Strong Disapprove,Approve,Strong Oppose,Favor,Strong Oppose,Favor,Most of the Time,Rarely,Rarely,Most of the Time,Most of the Time,0,1,0,0,1,0,1,0,1,0.3752282,4,Male,White,I can not,Married,Yes,Full-time,"$200,000",2,never,40-49,Post-grad
4.14E+08,Independent,Moderate,Jared Pol,1,0,Strong Disapprove,Strongly Approve,Disapprove,Strong Disapprove,,Strongly Favor,Strong Oppose,Oppose,Favor,All of the Time,Rarely,Rarely,All of the Time,All of the Time,0,1,0,0,,1,0,0,1,1.058857,4,Female,White,I can not,Married,No,Retired,"$50,000 -",5,Once week or more,65+,Some college
4.14E+08,Republican,Very cons,Walker St,0,0,Approve,Disapprove,Disapprove,Strong Disapprove,Disapprove,Favor,Favor,Strongly Favor,Strong Oppose,Sometimes,Rarely,Never,Most of the Time,Rarely,1,0,0,0,0,1,1,1,0,1.974328,7,Male,White,I can not,Married,Yes,Full-time,"$120,000",6,Once week or more,30-39,BA
4.14E+08,Republican,Very cons,Walker St,0,0,Strongly Approve,Strong Disapprove,Disapprove,Approve,Approve,Favor,Favor,Strongly Favor,Strong Oppose,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,1,0,0,1,1,1,1,1,0,0.8495219,7,Male,White,I can not,Divorced,Yes,Full-time,"$80,000 -",1,Once week or more,40-49,BA
4.14E+08,Independent,Moderate,Walker St,0,0,Approve,Strong Disapprove,Strong Disapprove,Disapprove,Approve,Favor,Favor,Favor,Strong Oppose,Sometimes,Rarely,Most of the Time,Most of the Time,Sometimes,1,0,0,0,1,1,1,1,0,3.452539,4,Male,White,I can not,Domestic,No,Full-time,,7,Few times year,30-39,Post-grad
4.14E+08,Republican,Very cons,Walker St,0,0,Approve,Strong Disapprove,Strongly Approve,Approve,Approve,Oppose,Oppose,Strongly Favor,Strong Oppose,Sometimes,All of the Time,Sometimes,Sometimes,Most of the Time,1,0,1,1,1,0,0,1,0,0.594511,6,Male,White,I can not,Domestic,No,Full-time,,6,Few times year,50-64,Post-grad
4.14E+08,Independent,Moderate,Scott Hel,0,1,Strong Disapprove,Disapprove,Disapprove,Strong Disapprove,,Strongly Favor,Favor,Favor,Favor,Sometimes,Rarely,Never,All of the Time,Sometimes,0,0,0,0,,1,1,1,1,0.2595665,4,Male,White,I can not,Married,Yes,Full-time,"$100,000",2,Few times year,50-64,Post-grad
4.14E+08,Independent,Conservat,Walker St,1,0,Strongly Approve,Disapprove,Strongly Approve,Disapprove,Strongly Approve,Strong Oppose,Strong Oppose,Strongly Favor,Strong Oppose,Most of the Time,Rarely,Sometimes,All of the Time,Most of the Time,1,0,1,0,1,0,0,1,0,0.5052169,4,Male,White,I can not,Married,No,Retired,"$80,000 -",4,Few times year,65+,Post-grad
4.14E+08,Independent,Conservat,Jared Pol,1,1,Strong Disapprove,Strong Disapprove,Disapprove,Disapprove,Disapprove,Favor,,Oppose,Strongly Favor,Most of the Time,Rarely,Rarely,Most of the Time,Most of the Time,0,0,0,0,0,1,,0,1,0.426306,4,Female,Other POC,I can not,Married,Yes,Full-time,"$150,000",7,Few times year,50-64,BA
4.14E+08,Democrat,Liberal,Jared Pol,1,1,Strong Disapprove,Approve,Strong Disapprove,Strong Disapprove,Strong Disapprove,Favor,Oppose,Strong Oppose,Strongly Favor,Most of the Time,Rarely,Rarely,Most of the Time,All of the Time,0,1,0,0,0,1,0,0,1,0.7328401,1,Male,White,I can not,Married,No,Retired,"$100,000",3,never,65+,Some college
4.14E+08,Republican,,Walker St,1,0,,,,,,,Favor,,Strongly Favor,Rarely,Sometimes,Sometimes,Sometimes,Never,,,,,,,1,,1,0.7270633,6,Male,White,I can not,Never mar,No,Unemploye,"$10,000 -",1,never,50-64,Some college
4.14E+08,Democrat,Liberal,Jared Pol,1,0,Strong Disapprove,Strongly Approve,Disapprove,Strong Disapprove,Approve,Strongly Favor,Favor,Favor,Strongly Favor,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,0,1,0,0,1,1,1,1,1,0.6796468,2,Female,White,I can not,Married,No,Full-time,"$60,000 -",4,never,50-64,BA
4.14E+08,Democrat,Moderate,Jared Pol,1,1,Strong Disapprove,Strongly Approve,Strong Disapprove,Strong Disapprove,Disapprove,Favor,Strong Oppose,Strong Oppose,Favor,Sometimes,Most of the Time,Rarely,Most of the Time,Most of the Time,0,1,0,0,0,1,0,0,1,0.5737902,3,Male,White,I can not,Married,Yes,Full-time,,1,Few times year,40-49,Post-grad
4.14E+08,Democrat,Liberal,Jared Pol,1,1,Strong Disapprove,Approve,Strong Disapprove,Disapprove,Strong Disapprove,Favor,Strong Oppose,Strong Oppose,Strongly Favor,Sometimes,Rarely,Sometimes,Most of the Time,Most of the Time,0,1,0,0,0,1,0,0,1,0.4805084,1,Female,White,I can not,Divorced,No,Other,"$60,000 -",7,never,50-64,BA
4.14E+08,Democrat,Very libe,Jared Pol,1,0,Strong Disapprove,Approve,Strong Disapprove,Disapprove,Disapprove,Strongly Favor,,Oppose,Strongly Favor,Most of the Time,Rarely,Rarely,Most of the Time,Most of the Time,0,1,0,0,0,1,,0,1,0.8382351,1,Female,White,I can not,Married,Yes,Full-time,"$200,000",2,Few times year,40-49,Post-grad
4.14E+08,Democrat,Liberal,Jared Pol,1,1,Strong Disapprove,Approve,Strong Disapprove,Disapprove,Disapprove,Favor,Favor,Strong Oppose,Strongly Favor,All of the Time,Never,Never,All of the Time,All of the Time,0,1,0,0,0,1,1,0,1,0.6946208,2,Female,White,I can not,Married,Yes,Other,"$200,000",2,Few times year,40-49,BA
4.14E+08,Republican,Conservat,Walker St,0,0,Approve,Disapprove,Approve,Approve,Approve,Oppose,Oppose,Strongly Favor,Strong Oppose,Sometimes,Most of the Time,Sometimes,Sometimes,Rarely,1,0,1,1,1,0,0,1,0,0.5486536,7,Male,White,I can not,Married,No,Other,"$80,000 -",1,never,65+,Some college
4.14E+08,Independent,Moderate,Jared Pol,0,0,Approve,Approve,Disapprove,Strong Disapprove,Approve,Oppose,Oppose,Favor,Oppose,All of the Time,Sometimes,Sometimes,All of the Time,Most of the Time,1,1,0,0,1,0,0,1,0,0.7014801,4,Male,White,I can not,Divorced,No,Part-time,"$40,000 -",1,Once week or more,65+,BA
4.14E+08,Republican,Conservat,Walker St,1,0,Approve,Strong Disapprove,Approve,Strong Disapprove,Disapprove,Favor,Favor,Strongly Favor,Strong Oppose,Most of the Time,Rarely,Rarely,All of the Time,Sometimes,1,0,1,0,0,1,1,1,0,2.039329,5,Female,White,I can not,Married,No,Part-time,"$60,000 -",3,Once week or more,50-64,HS grad or less
4.14E+08,Democrat,Moderate,Jared Pol,1,1,Strong Disapprove,Strongly Approve,Strong Disapprove,Strong Disapprove,Strong Disapprove,Strongly Favor,Strong Oppose,Oppose,Strongly Favor,Most of the Time,Rarely,Rarely,All of the Time,Most of the Time,0,1,0,0,0,1,0,0,1,0.8022381,1,Male,White,I can not,Married,No,Full-time,"$100,000",3,never,40-49,BA
4.14E+08,Republican,Conservat,Walker St,1,0,Approve,Approve,Strongly Approve,Approve,Strongly Approve,Oppose,Favor,Strongly Favor,,Sometimes,Rarely,Sometimes,Sometimes,Most of the Time,1,1,1,1,1,0,1,1,,0.6375599,6,Female,White,I can not,Married,Yes,Full-time,"$120,000",4,Few times year,50-64,Some college
4.14E+08,Republican,Very cons,Walker St,1,0,Strongly Approve,Disapprove,Strongly Approve,Strongly Approve,Approve,Strongly Favor,Favor,Strongly Favor,Strong Oppose,Rarely,Most of the Time,Most of the Time,Sometimes,Rarely,1,0,1,1,1,1,1,1,0,0.7270633,7,Male,White,I can not,Divorced,No,Full-time,"$60,000 -",6,never,50-64,Some college
4.14E+08,Democrat,Liberal,Jared Pol,1,1,Strong Disapprove,Strongly Approve,Disapprove,Strong Disapprove,Approve,Strongly Favor,Favor,Strong Oppose,Strongly Favor,All of the Time,Rarely,Never,All of the Time,All of the Time,0,1,0,0,1,1,1,0,1,1.378738,2,Female,White,I can not,Divorced,No,Full-time,"$20,000 -",5,never,50-64,HS grad or less
4.14E+08,Other,Moderate,Scott Hel,0,0,Disapprove,Disapprove,Disapprove,Disapprove,,Strongly Favor,Strongly Favor,Strongly Favor,Strong Oppose,Most of the Time,Sometimes,Rarely,Sometimes,All of the Time,0,0,0,0,,1,1,1,0,0.3300775,,Female,Hispanic,I speak E,Married,Yes,Full-time,"$120,000",4,never,40-49,Some college
4.14E+08,Independent,Liberal,Jared Pol,1,1,Strong Disapprove,Strongly Approve,Disapprove,Strong Disapprove,Disapprove,Oppose,Oppose,Strong Oppose,Favor,Most of the Time,Rarely,Rarely,All of the Time,Most of the Time,0,1,0,0,0,0,0,0,1,0.4770969,4,Male,White,I can not,Married,No,Retired,"$100,000",6,Few times year,65+,Post-grad
4.14E+08,Republican,Conservat,Walker St,1,0,Approve,Strong Disapprove,Approve,Approve,Approve,Strong Oppose,Strong Oppose,Strongly Favor,Strong Oppose,Sometimes,Sometimes,Sometimes,Most of the Time,Rarely,1,0,1,1,1,0,0,1,0,0.5486536,5,Male,White,I can not,Married,No,Retired,"$50,000 -",4,Once week or more,65+,AA degree
4.14E+08,Independent,Very cons,Walker St,1,1,Strongly Approve,Disapprove,Approve,,Approve,Oppose,Strongly Favor,Strong Oppose,Oppose,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,1,0,1,,1,0,1,0,0,1.680423,4,Female,White,I can not,Divorced,No,Retired,"$50,000 -",5,Once week or more,65+,HS grad or less
4.14E+08,Democrat,Moderate,Jared Pol,1,1,Strong Disapprove,Strongly Approve,Disapprove,Disapprove,Disapprove,Strongly Favor,,Strong Oppose,Strongly Favor,Most of the Time,Rarely,Never,Most of the Time,Sometimes,0,1,0,0,0,1,,0,1,0.599163,1,Female,White,I can not,Divorced,No,Retired,"$10,000 -",6,never,65+,Some college
4.14E+08,Democrat,Moderate,Jared Pol,1,0,Strong Disapprove,Strongly Approve,Strong Disapprove,Strong Disapprove,Disapprove,Favor,Strong Oppose,Favor,Strongly Favor,All of the Time,Rarely,Never,All of the Time,All of the Time,0,1,0,0,0,1,0,1,1,0.561421,1,Male,White,I can not,Widowed,No,Retired,"$60,000 -",7,Few times year,50-64,Post-grad
4.14E+08,Republican,Conservat,Walker St,1,0,Strongly Approve,Strongly Approve,Strong Disapprove,Strong Disapprove,Disapprove,Strong Oppose,Oppose,,Favor,Sometimes,Sometimes,Sometimes,Most of the Time,Most of the Time,1,1,0,0,0,0,0,,1,0.9017856,6,Female,White,I can not,Married,No,Homemaker,"$80,000 -",1,Few times year,50-64,Some college
4.14E+08,Independent,Moderate,Scott Hel,1,1,Strong Disapprove,Approve,Strong Disapprove,Strong Disapprove,Strong Disapprove,Favor,Strongly Favor,Strong Oppose,Strong Oppose,All of the Time,Rarely,Never,All of the Time,All of the Time,0,1,0,0,0,1,1,0,0,0.6020738,4,Female,White,I can not,Separated,No,Permanent,"$20,000 -",7,never,40-49,Some college
4.14E+08,Democrat,Liberal,Jared Pol,1,0,Strong Disapprove,Strongly Approve,Strong Disapprove,Strong Disapprove,Disapprove,Favor,Oppose,Strong Oppose,Strongly Favor,All of the Time,Rarely,Rarely,All of the Time,All of the Time,0,1,0,0,0,1,0,0,1,0.6892819,2,Female,White,I can not,Divorced,No,Retired,"$20,000 -",1,Once week or more,65+,BA
4.14E+08,Democrat,Very libe,Jared Pol,0,1,Strong Disapprove,Strongly Approve,Strong Disapprove,Strong Disapprove,Disapprove,Strongly Favor,Favor,Strong Oppose,Strongly Favor,All of the Time,Rarely,Rarely,All of the Time,All of the Time,0,1,0,0,0,1,1,0,1,0.7655118,1,Female,Black,I can not,Separated,No,Full-time,"$120,000",6,never,65+,Post-grad
4.14E+08,Independent,Conservat,Walker St,1,0,,Approve,Approve,Disapprove,,Favor,Favor,Strongly Favor,Favor,Most of the Time,Rarely,Rarely,Most of the Time,Sometimes,,1,1,0,,1,1,1,1,0.8652932,4,Male,White,I can not,Divorced,No,Retired,"$40,000 -",2,Once week or more,65+,Post-grad
4.14E+08,Republican,Conservat,Walker St,1,0,Approve,Approve,Approve,Approve,Approve,Oppose,Favor,Favor,Strong Oppose,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,1,1,1,1,1,0,1,1,0,0.6117599,7,Male,White,I can not,Married,No,Retired,"$80,000 -",6,Few times year,65+,Post-grad
4.14E+08,Independent,Moderate,Jared Pol,1,0,Strong Disapprove,Approve,Disapprove,Strong Disapprove,Approve,Favor,Oppose,Oppose,Strongly Favor,Most of the Time,Rarely,Sometimes,All of the Time,All of the Time,0,1,0,0,1,1,0,0,1,0.6020738,4,Female,White,I can not,Married,No,Part-time,"$50,000 -",7,Few times year,50-64,Some college
4.14E+08,Republican,Very cons,Walker St,0,0,Approve,Strong Disapprove,,Disapprove,,Strong Oppose,Strong Oppose,Strong Oppose,Oppose,Most of the Time,Sometimes,Sometimes,Most of the Time,Sometimes,1,0,,0,,0,0,0,0,0.8974258,7,Female,White,I can not,Widowed,No,Retired,,2,Once week or more,65+,Some college
4.14E+08,Republican,Very cons,Walker St,1,0,Approve,,,Approve,Approve,Oppose,,Favor,Oppose,Most of the Time,Rarely,Rarely,Most of the Time,Most of the Time,1,,,1,1,0,,1,0,1.382928,6,Female,White,I can not,Married,No,Full-time,"$60,000 -",3,Few times year,40-49,BA
4.14E+08,Other,Very cons,Walker St,0,0,Strongly Approve,,Approve,Approve,Approve,Strongly Favor,Favor,Strongly Favor,Strong Oppose,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,1,,1,1,1,1,1,1,0,1.382928,,Female,White,I can not,Married,Yes,Full-time,"$150,000",5,Few times year,40-49,BA
4.14E+08,Democrat,Very libe,Jared Pol,1,1,Strong Disapprove,Approve,Strong Disapprove,Strong Disapprove,Disapprove,Strongly Favor,Strong Oppose,Strong Oppose,Strongly Favor,Most of the Time,Sometimes,Rarely,Most of the Time,All of the Time,0,1,0,0,0,1,0,0,1,0.4768152,1,Female,White,I can not,Married,No,Retired,"$50,000 -",2,never,65+,BA
4.14E+08,Republican,Very cons,Walker St,0,0,Strongly Approve,Strong Disapprove,Strongly Approve,Disapprove,Strongly Approve,Strong Oppose,Strong Oppose,Strongly Favor,Strong Oppose,All of the Time,Rarely,Rarely,All of the Time,All of the Time,1,0,1,0,1,0,0,1,0,0.1236669,7,Male,Other POC,I can not,Married,Yes,Full-time,"$120,000",4,Once week or more,50-64,Post-grad
4.14E+08,Republican,Conservat,Walker St,1,1,Strongly Approve,Disapprove,Approve,,Disapprove,Strong Oppose,Favor,Favor,Strong Oppose,Most of the Time,Sometimes,Sometimes,Most of the Time,Most of the Time,1,0,1,,0,0,1,1,0,0.4852533,5,Male,White,I can not,Married,No,Retired,"$120,000",2,Once week or more,65+,BA
4.14E+08,Independent,Very cons,Walker St,1,0,Strongly Approve,Approve,Approve,Strong Disapprove,Approve,Strong Oppose,Strong Oppose,Strongly Favor,Oppose,Sometimes,Rarely,Sometimes,All of the Time,Most of the Time,1,1,1,0,1,0,0,1,0,0.1236669,4,Male,Other POC,I can not,Married,No,Full-time,"$40,000 -",3,Once week or more,50-64,Post-grad
4.14E+08,Republican,Moderate,Walker St,1,0,Strongly Approve,Strong Disapprove,Approve,Disapprove,Approve,Strong Oppose,Strong Oppose,Strongly Favor,Strong Oppose,Rarely,Most of the Time,All of the Time,Sometimes,Rarely,1,0,1,0,1,0,0,1,0,0.4531011,5,Male,White,I can not,Married,No,Retired,"$120,000",4,Once week or more,65+,Some college
4.14E+08,Independent,Very libe,Jared Pol,1,0,Strong Disapprove,Strongly Approve,Strong Disapprove,Strong Disapprove,Approve,Strongly Favor,Strongly Favor,Favor,Favor,Most of the Time,Rarely,Never,Most of the Time,Most of the Time,0,1,0,0,1,1,1,1,1,1.334792,4,Male,White,I can not,Married,Yes,Full-time,"$80,000 -",7,Few times year,30-39,BA
4.14E+08,Independent,Conservat,Jared Pol,1,0,Strong Disapprove,Approve,Disapprove,Strong Disapprove,Disapprove,Strongly Favor,Strong Oppose,Favor,Favor,Most of the Time,Sometimes,Rarely,Sometimes,Rarely,0,1,0,0,0,1,0,1,1,1.419159,4,Male,White,I can not,Married,No,Full-time,"$100,000",1,Few times year,30-39,Some college
4.14E+08,Democrat,Liberal,Jared Pol,1,0,Strong Disapprove,Approve,Strong Disapprove,Strong Disapprove,Disapprove,Oppose,Oppose,Favor,Strongly Favor,All of the Time,Rarely,Never,All of the Time,All of the Time,0,1,0,0,0,0,0,1,1,0.9242112,1,Female,Hispanic,I can not,Married,No,Full-time,"$250,000",6,Few times year,50-64,Post-grad
4.14E+08,Independent,Moderate,Scott Hel,1,1,Disapprove,Disapprove,Disapprove,Disapprove,Disapprove,,,Oppose,Oppose,Sometimes,Rarely,Sometimes,Sometimes,Most of the Time,0,0,0,0,0,,,0,0,0.4366665,4,Female,Hispanic,I speak E,Married,Yes,Homemaker,"$80,000 -",7,never,30-39,Some college
4.14E+08,Republican,Conservat,Walker St,1,0,Disapprove,Approve,Approve,,Approve,Favor,Oppose,Favor,Favor,Rarely,Rarely,Rarely,Most of the Time,Most of the Time,0,1,1,,1,1,0,1,1,0.4807088,6,Male,White,I can not,Married,No,Full-time,,2,never,50-64,BA
4.14E+08,Independent,Moderate,Jared Pol,1,1,Approve,Disapprove,Disapprove,Strong Disapprove,Approve,Strongly Favor,Strongly Favor,Oppose,Favor,Never,Sometimes,Never,Never,Sometimes,1,0,0,0,1,1,1,0,1,0.7270633,4,Male,White,I can not,Married,No,Permanent,,3,never,50-64,Some college
4.14E+08,Democrat,Conservat,Jared Pol,1,1,Strong Disapprove,Approve,Approve,Disapprove,Disapprove,Strong Oppose,,Strong Oppose,Favor,Sometimes,Rarely,Sometimes,Sometimes,All of the Time,0,1,1,0,0,0,,0,1,0.6796468,2,Female,White,I can not,Married,No,Permanent,"$20,000 -",5,Once week or more,50-64,BA
